t	DToutletrel	Toutlet	PhiFreeSurf	Ithermique	Phi0	IElecSR	IElecSI	IElecTR	IElecTI	IElecRR	IElecRI	ITotal	PElec	
6403	4.03478e-08	1429.98	24365.4	244141	46.9236	14.9359	-0.00435534	-7.30703	12.7627	-7.33208	-12.8138	44.4054	97780.8	
6403.5	4.02338e-08	1429.98	24365	244138	46.9253	14.936	-0.00435547	-7.3071	12.7628	-7.33215	-12.8139	44.4057	97788.9	
6404	4.01197e-08	1429.98	24364.7	244134	46.9271	14.9362	-0.0043556	-7.30716	12.7629	-7.33221	-12.814	44.4061	97797.1	
6404.5	4.00056e-08	1429.98	24364.3	244130	46.9288	14.9363	-0.00435573	-7.30723	12.763	-7.33228	-12.8141	44.4065	97805.2	
6405	3.98916e-08	1429.98	24364	244127	46.9306	14.9365	-0.00435586	-7.30729	12.7631	-7.33234	-12.8142	44.4069	97813.4	
6405.5	3.97775e-08	1429.98	24363.6	244123	46.9323	14.9366	-0.00435599	-7.30736	12.7632	-7.33241	-12.8143	44.4072	97821.6	
6406	3.96635e-08	1429.98	24363.2	244120	46.9341	14.9367	-0.00435612	-7.30742	12.7633	-7.33248	-12.8144	44.4076	97829.7	
6406.5	3.95495e-08	1429.98	24362.9	244116	46.9359	14.9369	-0.00435625	-7.30749	12.7634	-7.33254	-12.8145	44.408	97837.9	
6407	3.94355e-08	1429.98	24362.5	244112	46.9376	14.937	-0.00435639	-7.30756	12.7635	-7.33261	-12.8146	44.4084	97846	
6407.5	3.93215e-08	1429.98	24362.2	244109	46.9394	14.9371	-0.00435652	-7.30762	12.7636	-7.33267	-12.8147	44.4088	97854.2	
6408	3.92075e-08	1429.98	24361.8	244105	46.9411	14.9373	-0.00435665	-7.30769	12.7638	-7.33274	-12.8148	44.4091	97862.3	
6408.5	3.90936e-08	1429.98	24361.4	244102	46.9429	14.9374	-0.00435678	-7.30775	12.7639	-7.33281	-12.8149	44.4095	97870.5	
6409	3.89796e-08	1429.98	24361.1	244098	46.9446	14.9375	-0.00435691	-7.30782	12.764	-7.33287	-12.815	44.4099	97878.7	
6409.5	3.88657e-08	1429.98	24360.7	244095	46.9464	14.9377	-0.00435704	-7.30788	12.7641	-7.33294	-12.8151	44.4103	97886.8	
6410	3.87518e-08	1429.98	24360.4	244091	46.9481	14.9378	-0.00435717	-7.30795	12.7642	-7.333	-12.8152	44.4107	97895	
6410.5	3.86378e-08	1429.98	24360	244087	46.9499	14.938	-0.0043573	-7.30802	12.7643	-7.33307	-12.8153	44.411	97903.1	
6411	3.85239e-08	1429.98	24359.7	244084	46.9517	14.9381	-0.00435743	-7.30808	12.7644	-7.33314	-12.8154	44.4114	97911.3	
6411.5	3.841e-08	1429.98	24359.3	244080	46.9534	14.9382	-0.00435756	-7.30815	12.7645	-7.3332	-12.8155	44.4118	97919.5	
6412	3.82962e-08	1429.98	24358.9	244077	46.9552	14.9384	-0.00435768	-7.30821	12.7646	-7.33327	-12.8156	44.4122	97927.6	
6412.5	3.81823e-08	1429.98	24358.6	244073	46.9569	14.9385	-0.00435781	-7.30828	12.7647	-7.33333	-12.8157	44.4126	97935.8	
6413	3.80684e-08	1429.98	24358.2	244069	46.9587	14.9386	-0.00435794	-7.30834	12.7648	-7.3334	-12.8158	44.4129	97943.9	
6413.5	3.79546e-08	1429.98	24357.9	244066	46.9604	14.9388	-0.00435807	-7.30841	12.7649	-7.33347	-12.8159	44.4133	97952.1	
6414	3.78407e-08	1429.98	24357.5	244062	46.9622	14.9389	-0.0043582	-7.30848	12.765	-7.33353	-12.816	44.4137	97960.2	
6414.5	3.77269e-08	1429.98	24357.1	244059	46.9639	14.9391	-0.00435833	-7.30854	12.7651	-7.3336	-12.8161	44.4141	97968.4	
6415	3.76131e-08	1429.98	24356.8	244055	46.9657	14.9392	-0.00435846	-7.30861	12.7652	-7.33367	-12.8162	44.4145	97976.6	
6415.5	3.74993e-08	1429.98	24356.4	244051	46.9675	14.9393	-0.00435859	-7.30867	12.7653	-7.33373	-12.8163	44.4148	97984.7	
6416	3.73855e-08	1429.98	24356.1	244048	46.9692	14.9395	-0.00435872	-7.30874	12.7654	-7.3338	-12.8164	44.4152	97992.9	
6416.5	3.72718e-08	1429.98	24355.7	244044	46.971	14.9396	-0.00435885	-7.3088	12.7655	-7.33386	-12.8165	44.4156	98001	
6417	3.7158e-08	1429.98	24355.4	244041	46.9727	14.9397	-0.00435898	-7.30887	12.7656	-7.33393	-12.8166	44.416	98009.2	
6417.5	3.70442e-08	1429.98	24355	244037	46.9745	14.9399	-0.00435911	-7.30894	12.7657	-7.334	-12.8167	44.4164	98017.4	
6418	3.69305e-08	1429.98	24354.6	244034	46.9762	14.94	-0.00435924	-7.309	12.7658	-7.33406	-12.8168	44.4168	98025.5	
6418.5	3.68168e-08	1429.98	24354.3	244030	46.978	14.9402	-0.00435936	-7.30907	12.7659	-7.33413	-12.8169	44.4171	98033.7	
6419	3.67031e-08	1429.98	24353.9	244026	46.9797	14.9403	-0.00435949	-7.30913	12.766	-7.3342	-12.817	44.4175	98041.8	
6419.5	3.65894e-08	1429.98	24353.6	244023	46.9815	14.9404	-0.00435962	-7.3092	12.7661	-7.33426	-12.8171	44.4179	98050	
6420	3.64757e-08	1429.98	24353.2	244019	46.9832	14.9406	-0.00435975	-7.30927	12.7662	-7.33433	-12.8172	44.4183	98058.1	
6420.5	3.6362e-08	1429.98	24352.9	244016	46.985	14.9407	-0.00435988	-7.30933	12.7663	-7.33439	-12.8173	44.4187	98066.3	
6421	3.62483e-08	1429.98	24352.5	244012	46.9867	14.9408	-0.00436001	-7.3094	12.7664	-7.33446	-12.8174	44.419	98074.5	
6421.5	3.61347e-08	1429.98	24352.1	244008	46.9885	14.941	-0.00436014	-7.30946	12.7665	-7.33453	-12.8176	44.4194	98082.6	
6422	3.6021e-08	1429.98	24351.8	244005	46.9903	14.9411	-0.00436027	-7.30953	12.7666	-7.33459	-12.8177	44.4198	98090.8	
6422.5	3.59074e-08	1429.98	24351.4	244001	46.992	14.9413	-0.00436039	-7.30959	12.7667	-7.33466	-12.8178	44.4202	98098.9	
6423	3.57938e-08	1429.98	24351.1	243998	46.9938	14.9414	-0.00436052	-7.30966	12.7668	-7.33472	-12.8179	44.4206	98107.1	
6423.5	3.56802e-08	1429.98	24350.7	243994	46.9955	14.9415	-0.00436065	-7.30973	12.7669	-7.33479	-12.818	44.4209	98115.3	
6424	3.55666e-08	1429.98	24350.3	243991	46.9973	14.9417	-0.00436078	-7.30979	12.767	-7.33486	-12.8181	44.4213	98123.4	
6424.5	3.5453e-08	1429.98	24350	243987	46.999	14.9418	-0.00436091	-7.30986	12.7671	-7.33492	-12.8182	44.4217	98131.6	
6425	3.53394e-08	1429.98	24349.6	243983	47.0008	14.9419	-0.00436103	-7.30992	12.7672	-7.33499	-12.8183	44.4221	98139.7	
6425.5	3.52259e-08	1429.98	24349.3	243980	47.0025	14.9421	-0.00436116	-7.30999	12.7673	-7.33506	-12.8184	44.4225	98147.9	
6426	3.51123e-08	1429.98	24348.9	243976	47.0043	14.9422	-0.00436129	-7.31006	12.7674	-7.33512	-12.8185	44.4228	98156	
6426.5	3.49988e-08	1429.98	24348.6	243973	47.006	14.9424	-0.00436142	-7.31012	12.7675	-7.33519	-12.8186	44.4232	98164.2	
6427	3.48853e-08	1429.98	24348.2	243969	47.0078	14.9425	-0.00436155	-7.31019	12.7676	-7.33526	-12.8187	44.4236	98172.4	
6427.5	3.47718e-08	1429.98	24347.8	243965	47.0095	14.9426	-0.00436167	-7.31025	12.7677	-7.33532	-12.8188	44.424	98180.5	
6428	3.46583e-08	1429.98	24347.5	243962	47.0113	14.9428	-0.0043618	-7.31032	12.7678	-7.33539	-12.8189	44.4244	98188.7	
6428.5	3.45448e-08	1429.98	24347.1	243958	47.013	14.9429	-0.00436193	-7.31039	12.7679	-7.33545	-12.819	44.4247	98196.8	
6429	3.44313e-08	1429.98	24346.8	243955	47.0148	14.943	-0.00436206	-7.31045	12.768	-7.33552	-12.8191	44.4251	98205	
6429.5	3.43179e-08	1429.98	24346.4	243951	47.0165	14.9432	-0.00436218	-7.31052	12.7681	-7.33559	-12.8192	44.4255	98213.2	
6430	3.42044e-08	1429.98	24346.1	243948	47.0183	14.9433	-0.00436231	-7.31058	12.7682	-7.33565	-12.8193	44.4259	98221.3	
6430.5	3.4091e-08	1429.98	24345.7	243944	47.02	14.9435	-0.00436244	-7.31065	12.7683	-7.33572	-12.8194	44.4263	98229.5	
6431	3.39776e-08	1429.98	24345.3	243940	47.0218	14.9436	-0.00436257	-7.31072	12.7684	-7.33579	-12.8195	44.4267	98237.6	
6431.5	3.38642e-08	1429.98	24345	243937	47.0235	14.9437	-0.00436269	-7.31078	12.7685	-7.33585	-12.8196	44.427	98245.8	
6432	3.37508e-08	1429.98	24344.6	243933	47.0253	14.9439	-0.00436282	-7.31085	12.7686	-7.33592	-12.8197	44.4274	98253.9	
6432.5	3.36374e-08	1429.98	24344.3	243930	47.027	14.944	-0.00436295	-7.31091	12.7687	-7.33598	-12.8198	44.4278	98262.1	
6433	3.3524e-08	1429.98	24343.9	243926	47.0288	14.9441	-0.00436308	-7.31098	12.7688	-7.33605	-12.8199	44.4282	98270.3	
6433.5	3.34107e-08	1429.98	24343.6	243922	47.0305	14.9443	-0.0043632	-7.31104	12.7689	-7.33612	-12.82	44.4286	98278.4	
6434	3.32973e-08	1429.98	24343.2	243919	47.0323	14.9444	-0.00436333	-7.31111	12.769	-7.33618	-12.8201	44.4289	98286.6	
6434.5	3.3184e-08	1429.98	24342.8	243915	47.034	14.9446	-0.00436346	-7.31118	12.7691	-7.33625	-12.8202	44.4293	98294.7	
6435	3.30706e-08	1429.98	24342.5	243912	47.0358	14.9447	-0.00436358	-7.31124	12.7693	-7.33632	-12.8203	44.4297	98302.9	
6435.5	3.29573e-08	1429.98	24342.1	243908	47.0375	14.9448	-0.00436371	-7.31131	12.7694	-7.33638	-12.8204	44.4301	98311.1	
6436	3.2844e-08	1429.98	24341.8	243905	47.0393	14.945	-0.00436384	-7.31137	12.7695	-7.33645	-12.8205	44.4305	98319.2	
6436.5	3.27307e-08	1429.98	24341.4	243901	47.041	14.9451	-0.00436396	-7.31144	12.7696	-7.33652	-12.8206	44.4308	98327.4	
6437	3.26175e-08	1429.98	24341.1	243897	47.0428	14.9453	-0.00436409	-7.31151	12.7697	-7.33658	-12.8207	44.4312	98335.5	
6437.5	3.25042e-08	1429.98	24340.7	243894	47.0445	14.9454	-0.00436422	-7.31157	12.7698	-7.33665	-12.8208	44.4316	98343.7	
6438	3.2391e-08	1429.98	24340.3	243890	47.0463	14.9455	-0.00436434	-7.31164	12.7699	-7.33671	-12.8209	44.432	98351.8	
6438.5	3.22777e-08	1429.98	24340	243887	47.048	14.9457	-0.00436447	-7.3117	12.77	-7.33678	-12.821	44.4324	98360	
6439	3.21645e-08	1429.98	24339.6	243883	47.0498	14.9458	-0.0043646	-7.31177	12.7701	-7.33685	-12.8212	44.4328	98368.2	
6439.5	3.20513e-08	1429.98	24339.3	243880	47.0515	14.9459	-0.00436472	-7.31184	12.7702	-7.33691	-12.8213	44.4331	98376.3	
6440	3.19381e-08	1429.98	24338.9	243876	47.0533	14.9461	-0.00436485	-7.3119	12.7703	-7.33698	-12.8214	44.4335	98384.5	
6440.5	3.18249e-08	1429.98	24338.6	243872	47.055	14.9462	-0.00436498	-7.31197	12.7704	-7.33705	-12.8215	44.4339	98392.6	
6441	3.17117e-08	1429.98	24338.2	243869	47.0568	14.9464	-0.0043651	-7.31204	12.7705	-7.33711	-12.8216	44.4343	98400.8	
6441.5	3.15986e-08	1429.98	24337.9	243865	47.0585	14.9465	-0.00436523	-7.3121	12.7706	-7.33718	-12.8217	44.4347	98409	
6442	3.14854e-08	1429.98	24337.5	243862	47.0603	14.9466	-0.00436535	-7.31217	12.7707	-7.33725	-12.8218	44.435	98417.1	
6442.5	3.13723e-08	1429.98	24337.1	243858	47.062	14.9468	-0.00436548	-7.31223	12.7708	-7.33731	-12.8219	44.4354	98425.3	
6443	3.12592e-08	1429.98	24336.8	243855	47.0638	14.9469	-0.00436561	-7.3123	12.7709	-7.33738	-12.822	44.4358	98433.4	
6443.5	3.1146e-08	1429.98	24336.4	243851	47.0655	14.947	-0.00436573	-7.31237	12.771	-7.33745	-12.8221	44.4362	98441.6	
6444	3.10329e-08	1429.98	24336.1	243847	47.0673	14.9472	-0.00436586	-7.31243	12.7711	-7.33751	-12.8222	44.4366	98449.8	
6444.5	3.09199e-08	1429.98	24335.7	243844	47.069	14.9473	-0.00436598	-7.3125	12.7712	-7.33758	-12.8223	44.437	98457.9	
6445	3.08068e-08	1429.98	24335.4	243840	47.0708	14.9475	-0.00436611	-7.31256	12.7713	-7.33764	-12.8224	44.4373	98466.1	
6445.5	3.06937e-08	1429.98	24335	243837	47.0725	14.9476	-0.00436623	-7.31263	12.7714	-7.33771	-12.8225	44.4377	98474.2	
6446	3.05807e-08	1429.98	24334.6	243833	47.0743	14.9477	-0.00436636	-7.3127	12.7715	-7.33778	-12.8226	44.4381	98482.4	
6446.5	3.04676e-08	1429.98	24334.3	243830	47.076	14.9479	-0.00436649	-7.31276	12.7716	-7.33784	-12.8227	44.4385	98490.5	
6447	3.03546e-08	1429.98	24333.9	243826	47.0778	14.948	-0.00436661	-7.31283	12.7717	-7.33791	-12.8228	44.4389	98498.7	
6447.5	3.02416e-08	1429.98	24333.6	243822	47.0795	14.9481	-0.00436674	-7.31289	12.7718	-7.33798	-12.8229	44.4393	98506.9	
6448	3.01286e-08	1429.98	24333.2	243819	47.0813	14.9483	-0.00436686	-7.31296	12.7719	-7.33804	-12.823	44.4396	98515	
6448.5	3.00156e-08	1429.98	24332.9	243815	47.083	14.9484	-0.00436699	-7.31303	12.772	-7.33811	-12.8231	44.44	98523.2	
6449	2.99026e-08	1429.98	24332.5	243812	47.0847	14.9486	-0.00436711	-7.31309	12.7721	-7.33818	-12.8232	44.4404	98531.3	
6449.5	2.97897e-08	1429.98	24332.1	243808	47.0865	14.9487	-0.00436724	-7.31316	12.7722	-7.33824	-12.8233	44.4408	98539.5	
6450	2.96767e-08	1429.98	24331.8	243805	47.0882	14.9488	-0.00436736	-7.31322	12.7723	-7.33831	-12.8234	44.4412	98547.7	
6450.5	2.95638e-08	1429.98	24331.4	243801	47.09	14.949	-0.00436749	-7.31329	12.7724	-7.33838	-12.8235	44.4415	98555.8	
6451	2.94509e-08	1429.98	24331.1	243797	47.0917	14.9491	-0.00436761	-7.31336	12.7725	-7.33844	-12.8236	44.4419	98564	
6451.5	2.9338e-08	1429.98	24330.7	243794	47.0935	14.9493	-0.00436774	-7.31342	12.7726	-7.33851	-12.8237	44.4423	98572.1	
6452	2.92251e-08	1429.98	24330.4	243790	47.0952	14.9494	-0.00436786	-7.31349	12.7727	-7.33858	-12.8238	44.4427	98580.3	
6452.5	2.91122e-08	1429.98	24330	243787	47.097	14.9495	-0.00436799	-7.31356	12.7728	-7.33864	-12.8239	44.4431	98588.4	
6453	2.89993e-08	1429.98	24329.7	243783	47.0987	14.9497	-0.00436811	-7.31362	12.7729	-7.33871	-12.824	44.4435	98596.6	
6453.5	2.88864e-08	1429.98	24329.3	243780	47.1005	14.9498	-0.00436823	-7.31369	12.773	-7.33878	-12.8241	44.4438	98604.8	
6454	2.87736e-08	1429.98	24328.9	243776	47.1022	14.9499	-0.00436836	-7.31375	12.7731	-7.33884	-12.8242	44.4442	98612.9	
6454.5	2.86607e-08	1429.98	24328.6	243772	47.104	14.9501	-0.00436848	-7.31382	12.7732	-7.33891	-12.8243	44.4446	98621.1	
6455	2.85479e-08	1429.98	24328.2	243769	47.1057	14.9502	-0.00436861	-7.31389	12.7733	-7.33898	-12.8245	44.445	98629.2	
6455.5	2.84351e-08	1429.98	24327.9	243765	47.1074	14.9504	-0.00436873	-7.31395	12.7734	-7.33904	-12.8246	44.4454	98637.4	
6456	2.83223e-08	1429.98	24327.5	243762	47.1092	14.9505	-0.00436886	-7.31402	12.7736	-7.33911	-12.8247	44.4458	98645.6	
6456.5	2.82095e-08	1429.98	24327.2	243758	47.1109	14.9506	-0.00436898	-7.31408	12.7737	-7.33918	-12.8248	44.4461	98653.7	
6457	2.80968e-08	1429.98	24326.8	243755	47.1127	14.9508	-0.0043691	-7.31415	12.7738	-7.33924	-12.8249	44.4465	98661.9	
6457.5	2.7984e-08	1429.98	24326.5	243751	47.1144	14.9509	-0.00436923	-7.31422	12.7739	-7.33931	-12.825	44.4469	98670	
6458	2.78712e-08	1429.98	24326.1	243747	47.1162	14.951	-0.00436935	-7.31428	12.774	-7.33938	-12.8251	44.4473	98678.2	
6458.5	2.77585e-08	1429.98	24325.7	243744	47.1179	14.9512	-0.00436948	-7.31435	12.7741	-7.33944	-12.8252	44.4477	98686.3	
6459	2.76471e-08	1429.98	24325.4	243740	47.1197	14.9513	-0.0043696	-7.31442	12.7742	-7.33951	-12.8253	44.4481	98694.5	
6459.5	2.75354e-08	1429.98	24325	243737	47.1214	14.9515	-0.00436972	-7.31448	12.7743	-7.33957	-12.8254	44.4484	98702.7	
6460	2.74227e-08	1429.98	24324.7	243733	47.1232	14.9516	-0.00436985	-7.31455	12.7744	-7.33964	-12.8255	44.4488	98710.8	
6460.5	2.731e-08	1429.98	24324.3	243730	47.1249	14.9517	-0.00436997	-7.31461	12.7745	-7.33971	-12.8256	44.4492	98719	
6461	2.71974e-08	1429.98	24324	243726	47.1266	14.9519	-0.00437009	-7.31468	12.7746	-7.33977	-12.8257	44.4496	98727.1	
6461.5	2.70847e-08	1429.98	24323.6	243723	47.1284	14.952	-0.00437022	-7.31475	12.7747	-7.33984	-12.8258	44.45	98735.3	
6462	2.69721e-08	1429.98	24323.3	243719	47.1301	14.9522	-0.00437034	-7.31481	12.7748	-7.33991	-12.8259	44.4504	98743.5	
6462.5	2.68594e-08	1429.98	24322.9	243715	47.1319	14.9523	-0.00437046	-7.31488	12.7749	-7.33997	-12.826	44.4507	98751.6	
6463	2.67468e-08	1429.98	24322.5	243712	47.1336	14.9524	-0.00437059	-7.31495	12.775	-7.34004	-12.8261	44.4511	98759.8	
6463.5	2.66342e-08	1429.98	24322.2	243708	47.1354	14.9526	-0.00437071	-7.31501	12.7751	-7.34011	-12.8262	44.4515	98767.9	
6464	2.65216e-08	1429.98	24321.8	243705	47.1371	14.9527	-0.00437083	-7.31508	12.7752	-7.34017	-12.8263	44.4519	98776.1	
6464.5	2.6409e-08	1429.98	24321.5	243701	47.1388	14.9528	-0.00437096	-7.31514	12.7753	-7.34024	-12.8264	44.4523	98784.3	
6465	2.62965e-08	1429.98	24321.1	243698	47.1406	14.953	-0.00437108	-7.31521	12.7754	-7.34031	-12.8265	44.4527	98792.4	
6465.5	2.61839e-08	1429.98	24320.8	243694	47.1423	14.9531	-0.0043712	-7.31528	12.7755	-7.34037	-12.8266	44.453	98800.6	
6466	2.60714e-08	1429.98	24320.4	243690	47.1441	14.9533	-0.00437133	-7.31534	12.7756	-7.34044	-12.8267	44.4534	98808.7	
6466.5	2.59588e-08	1429.98	24320.1	243687	47.1458	14.9534	-0.00437145	-7.31541	12.7757	-7.34051	-12.8268	44.4538	98816.9	
6467	2.58463e-08	1429.98	24319.7	243683	47.1476	14.9535	-0.00437157	-7.31548	12.7758	-7.34057	-12.8269	44.4542	98825	
6467.5	2.57338e-08	1429.98	24319.3	243680	47.1493	14.9537	-0.00437169	-7.31554	12.7759	-7.34064	-12.827	44.4546	98833.2	
6468	2.56213e-08	1429.98	24319	243676	47.151	14.9538	-0.00437182	-7.31561	12.776	-7.34071	-12.8271	44.455	98841.4	
6468.5	2.55089e-08	1429.98	24318.6	243673	47.1528	14.954	-0.00437194	-7.31568	12.7761	-7.34078	-12.8272	44.4553	98849.5	
6469	2.53964e-08	1429.98	24318.3	243669	47.1545	14.9541	-0.00437206	-7.31574	12.7762	-7.34084	-12.8273	44.4557	98857.7	
6469.5	2.52839e-08	1429.98	24317.9	243666	47.1563	14.9542	-0.00437219	-7.31581	12.7763	-7.34091	-12.8275	44.4561	98865.8	
6470	2.51715e-08	1429.98	24317.6	243662	47.158	14.9544	-0.00437231	-7.31587	12.7764	-7.34098	-12.8276	44.4565	98874	
6470.5	2.50591e-08	1429.98	24317.2	243658	47.1598	14.9545	-0.00437243	-7.31594	12.7765	-7.34104	-12.8277	44.4569	98882.2	
6471	2.49467e-08	1429.98	24316.9	243655	47.1615	14.9546	-0.00437255	-7.31601	12.7766	-7.34111	-12.8278	44.4573	98890.3	
6471.5	2.48343e-08	1429.98	24316.5	243651	47.1632	14.9548	-0.00437267	-7.31607	12.7767	-7.34118	-12.8279	44.4576	98898.5	
6472	2.47219e-08	1429.98	24316.1	243648	47.165	14.9549	-0.0043728	-7.31614	12.7768	-7.34124	-12.828	44.458	98906.6	
6472.5	2.46095e-08	1429.98	24315.8	243644	47.1667	14.9551	-0.00437292	-7.31621	12.7769	-7.34131	-12.8281	44.4584	98914.8	
6473	2.44971e-08	1429.98	24315.4	243641	47.1685	14.9552	-0.00437304	-7.31627	12.777	-7.34138	-12.8282	44.4588	98922.9	
6473.5	2.43848e-08	1429.98	24315.1	243637	47.1702	14.9553	-0.00437316	-7.31634	12.7771	-7.34144	-12.8283	44.4592	98931.1	
6474	2.42724e-08	1429.98	24314.7	243634	47.172	14.9555	-0.00437328	-7.3164	12.7772	-7.34151	-12.8284	44.4596	98939.3	
6474.5	2.41601e-08	1429.98	24314.4	243630	47.1737	14.9556	-0.00437341	-7.31647	12.7774	-7.34158	-12.8285	44.4599	98947.4	
6475	2.40478e-08	1429.98	24314	243626	47.1754	14.9558	-0.00437353	-7.31654	12.7775	-7.34164	-12.8286	44.4603	98955.6	
6475.5	2.39355e-08	1429.98	24313.7	243623	47.1772	14.9559	-0.00437365	-7.3166	12.7776	-7.34171	-12.8287	44.4607	98963.7	
6476	2.38232e-08	1429.98	24313.3	243619	47.1789	14.956	-0.00437377	-7.31667	12.7777	-7.34178	-12.8288	44.4611	98971.9	
6476.5	2.3711e-08	1429.98	24313	243616	47.1807	14.9562	-0.00437389	-7.31674	12.7778	-7.34184	-12.8289	44.4615	98980.1	
6477	2.35987e-08	1429.98	24312.6	243612	47.1824	14.9563	-0.00437401	-7.3168	12.7779	-7.34191	-12.829	44.4619	98988.2	
6477.5	2.34864e-08	1429.98	24312.2	243609	47.1841	14.9564	-0.00437414	-7.31687	12.778	-7.34198	-12.8291	44.4622	98996.4	
6478	2.33742e-08	1429.98	24311.9	243605	47.1859	14.9566	-0.00437426	-7.31694	12.7781	-7.34204	-12.8292	44.4626	99004.5	
6478.5	2.3262e-08	1429.98	24311.5	243602	47.1876	14.9567	-0.00437438	-7.317	12.7782	-7.34211	-12.8293	44.463	99012.7	
6479	2.31498e-08	1429.98	24311.2	243598	47.1894	14.9569	-0.0043745	-7.31707	12.7783	-7.34218	-12.8294	44.4634	99020.8	
6479.5	2.30376e-08	1429.98	24310.8	243594	47.1911	14.957	-0.00437462	-7.31714	12.7784	-7.34224	-12.8295	44.4638	99029	
6480	2.29254e-08	1429.98	24310.5	243591	47.1928	14.9571	-0.00437474	-7.3172	12.7785	-7.34231	-12.8296	44.4642	99037.2	
6480.5	2.28132e-08	1429.98	24310.1	243587	47.1946	14.9573	-0.00437486	-7.31727	12.7786	-7.34238	-12.8297	44.4646	99045.3	
6481	2.27011e-08	1429.98	24309.8	243584	47.1963	14.9574	-0.00437498	-7.31733	12.7787	-7.34244	-12.8298	44.4649	99053.5	
6481.5	2.25889e-08	1429.98	24309.4	243580	47.1981	14.9576	-0.00437511	-7.3174	12.7788	-7.34251	-12.8299	44.4653	99061.6	
6482	2.24768e-08	1429.98	24309.1	243577	47.1998	14.9577	-0.00437523	-7.31747	12.7789	-7.34258	-12.83	44.4657	99069.8	
6482.5	2.23647e-08	1429.98	24308.7	243573	47.2015	14.9578	-0.00437535	-7.31753	12.779	-7.34265	-12.8302	44.4661	99078	
6483	2.22526e-08	1429.98	24308.3	243570	47.2033	14.958	-0.00437547	-7.3176	12.7791	-7.34271	-12.8303	44.4665	99086.1	
6483.5	2.21405e-08	1429.98	24308	243566	47.205	14.9581	-0.00437559	-7.31767	12.7792	-7.34278	-12.8304	44.4669	99094.3	
6484	2.20284e-08	1429.98	24307.6	243562	47.2068	14.9582	-0.00437571	-7.31773	12.7793	-7.34285	-12.8305	44.4672	99102.4	
6484.5	2.19163e-08	1429.98	24307.3	243559	47.2085	14.9584	-0.00437583	-7.3178	12.7794	-7.34291	-12.8306	44.4676	99110.6	
6485	2.18043e-08	1429.98	24306.9	243555	47.2102	14.9585	-0.00437595	-7.31787	12.7795	-7.34298	-12.8307	44.468	99118.8	
6485.5	2.16922e-08	1429.98	24306.6	243552	47.212	14.9587	-0.00437607	-7.31793	12.7796	-7.34305	-12.8308	44.4684	99126.9	
6486	2.15802e-08	1429.98	24306.2	243548	47.2137	14.9588	-0.00437619	-7.318	12.7797	-7.34311	-12.8309	44.4688	99135.1	
6486.5	2.14678e-08	1429.98	24305.9	243545	47.2155	14.9589	-0.00437631	-7.31807	12.7798	-7.34318	-12.831	44.4692	99143.2	
6487	2.1341e-08	1429.98	24305.5	243541	47.2172	14.9591	-0.00437643	-7.31813	12.7799	-7.34325	-12.8311	44.4696	99151.4	
6487.5	2.12287e-08	1429.98	24305.2	243538	47.2189	14.9592	-0.00437655	-7.3182	12.78	-7.34331	-12.8312	44.4699	99159.5	
6488	2.11167e-08	1429.98	24304.8	243534	47.2207	14.9594	-0.00437667	-7.31827	12.7801	-7.34338	-12.8313	44.4703	99167.7	
6488.5	2.10048e-08	1429.98	24304.4	243531	47.2224	14.9595	-0.00437679	-7.31833	12.7802	-7.34345	-12.8314	44.4707	99175.9	
6489	2.08929e-08	1429.98	24304.1	243527	47.2241	14.9596	-0.00437691	-7.3184	12.7803	-7.34352	-12.8315	44.4711	99184	
6489.5	2.0781e-08	1429.98	24303.7	243523	47.2259	14.9598	-0.00437703	-7.31846	12.7804	-7.34358	-12.8316	44.4715	99192.2	
6490	2.06691e-08	1429.98	24303.4	243520	47.2276	14.9599	-0.00437715	-7.31853	12.7805	-7.34365	-12.8317	44.4719	99200.3	
6490.5	2.05572e-08	1429.98	24303	243516	47.2294	14.9601	-0.00437727	-7.3186	12.7806	-7.34372	-12.8318	44.4723	99208.5	
6491	2.04454e-08	1429.98	24302.7	243513	47.2311	14.9602	-0.00437739	-7.31866	12.7808	-7.34378	-12.8319	44.4726	99216.7	
6491.5	2.03335e-08	1429.98	24302.3	243509	47.2328	14.9603	-0.00437751	-7.31873	12.7809	-7.34385	-12.832	44.473	99224.8	
6492	2.02217e-08	1429.98	24302	243506	47.2346	14.9605	-0.00437763	-7.3188	12.781	-7.34392	-12.8321	44.4734	99233	
6492.5	2.01099e-08	1429.98	24301.6	243502	47.2363	14.9606	-0.00437775	-7.31886	12.7811	-7.34398	-12.8322	44.4738	99241.1	
6493	1.99981e-08	1429.98	24301.3	243499	47.238	14.9607	-0.00437787	-7.31893	12.7812	-7.34405	-12.8323	44.4742	99249.3	
6493.5	1.98863e-08	1429.98	24300.9	243495	47.2398	14.9609	-0.00437799	-7.319	12.7813	-7.34412	-12.8324	44.4746	99257.5	
6494	1.97745e-08	1429.98	24300.6	243492	47.2415	14.961	-0.00437811	-7.31906	12.7814	-7.34418	-12.8325	44.4749	99265.6	
6494.5	1.96627e-08	1429.98	24300.2	243488	47.2433	14.9612	-0.00437823	-7.31913	12.7815	-7.34425	-12.8326	44.4753	99273.8	
6495	1.95509e-08	1429.98	24299.8	243484	47.245	14.9613	-0.00437835	-7.3192	12.7816	-7.34432	-12.8328	44.4757	99281.9	
