t	DToutletrel	Toutlet	PhiFreeSurf	Ithermique	Phi0	IElecSR	IElecSI	IElecTR	IElecTI	IElecRR	IElecRI	ITotal	PElec	
1860.5	1.70625e-07	1457.03	56503	339018	12.3857	53.7481	0.0413216	-26.8374	45.823	-26.7973	-45.7808	159.897	24535.9	
1861	1.68215e-07	1457.03	56497.8	338987	12.3871	53.7508	0.041324	-26.8387	45.8252	-26.7986	-45.783	159.905	24542.7	
1861.5	1.67203e-07	1457.03	56492.6	338956	12.3885	53.7535	0.0413263	-26.84	45.8275	-26.8	-45.7853	159.913	24549.5	
1862	1.63726e-07	1457.03	56487.4	338924	12.3899	53.7562	0.0413287	-26.8414	45.8298	-26.8013	-45.7876	159.92	24556.3	
1862.5	1.64405e-07	1457.02	56482.2	338893	12.3914	53.7589	0.0413311	-26.8427	45.8321	-26.8026	-45.7898	159.928	24563.1	
1863	1.64191e-07	1457.02	56477	338862	12.3928	53.7615	0.0413335	-26.8441	45.8343	-26.804	-45.7921	159.936	24569.9	
1863.5	1.61794e-07	1457.02	56471.8	338831	12.3942	53.7642	0.0413358	-26.8454	45.8366	-26.8053	-45.7944	159.944	24576.7	
1864	1.59502e-07	1457.02	56466.5	338799	12.3956	53.7669	0.0413382	-26.8468	45.8389	-26.8067	-45.7967	159.952	24583.5	
1864.5	1.57112e-07	1457.02	56461.3	338768	12.397	53.7696	0.0413406	-26.8481	45.8412	-26.808	-45.7989	159.96	24590.3	
1865	1.53921e-07	1457.02	56456.1	338737	12.3984	53.7723	0.0413429	-26.8494	45.8434	-26.8093	-45.8012	159.968	24597.2	
1865.5	1.54984e-07	1457.02	56450.9	338706	12.3998	53.775	0.0413453	-26.8508	45.8457	-26.8107	-45.8035	159.976	24604	
1866	1.54279e-07	1457.02	56445.7	338674	12.4012	53.7777	0.0413477	-26.8521	45.848	-26.812	-45.8058	159.984	24610.8	
1866.5	1.52188e-07	1457.02	56440.5	338643	12.4026	53.7804	0.0413501	-26.8535	45.8503	-26.8134	-45.808	159.992	24617.6	
1867	1.53077e-07	1457.02	56435.3	338612	12.404	53.7831	0.0413524	-26.8548	45.8525	-26.8147	-45.8103	160	24624.4	
1867.5	1.53162e-07	1457.02	56430.1	338581	12.4054	53.7858	0.0413548	-26.8561	45.8548	-26.816	-45.8126	160.008	24631.2	
1868	1.52028e-07	1457.02	56424.9	338549	12.4068	53.7885	0.0413572	-26.8575	45.8571	-26.8174	-45.8148	160.016	24638	
1868.5	1.49402e-07	1457.02	56419.7	338518	12.4082	53.7911	0.0413596	-26.8588	45.8594	-26.8187	-45.8171	160.024	24644.8	
1869	1.46356e-07	1457.02	56414.5	338487	12.4096	53.7938	0.0413619	-26.8602	45.8616	-26.8201	-45.8194	160.032	24651.6	
1869.5	1.46731e-07	1457.02	56409.3	338456	12.411	53.7965	0.0413643	-26.8615	45.8639	-26.8214	-45.8217	160.04	24658.4	
1870	1.46006e-07	1457.02	56404.1	338425	12.4124	53.7992	0.0413667	-26.8629	45.8662	-26.8227	-45.8239	160.048	24665.2	
1870.5	1.45245e-07	1457.02	56398.9	338394	12.4139	53.8019	0.0413691	-26.8642	45.8685	-26.8241	-45.8262	160.056	24672	
1871	1.42763e-07	1457.02	56393.7	338362	12.4153	53.8046	0.0413714	-26.8655	45.8707	-26.8254	-45.8285	160.064	24678.8	
1871.5	1.42915e-07	1457.02	56388.6	338331	12.4167	53.8073	0.0413738	-26.8669	45.873	-26.8268	-45.8308	160.072	24685.6	
1872	1.40525e-07	1457.02	56383.4	338300	12.4181	53.81	0.0413762	-26.8682	45.8753	-26.8281	-45.833	160.08	24692.4	
1872.5	1.35586e-07	1457.02	56378.2	338269	12.4195	53.8127	0.0413786	-26.8696	45.8776	-26.8294	-45.8353	160.088	24699.3	
1873	1.32531e-07	1457.02	56373	338238	12.4209	53.8154	0.0413809	-26.8709	45.8799	-26.8308	-45.8376	160.096	24706.1	
1873.5	1.33633e-07	1457.02	56367.8	338207	12.4223	53.8181	0.0413833	-26.8723	45.8821	-26.8321	-45.8399	160.104	24712.9	
1874	1.3249e-07	1457.02	56362.7	338176	12.4237	53.8208	0.0413857	-26.8736	45.8844	-26.8335	-45.8421	160.112	24719.7	
1874.5	1.29145e-07	1457.02	56357.5	338145	12.4251	53.8235	0.0413881	-26.8749	45.8867	-26.8348	-45.8444	160.12	24726.5	
1875	1.29385e-07	1457.02	56352.3	338114	12.4265	53.8262	0.0413904	-26.8763	45.889	-26.8362	-45.8467	160.128	24733.3	
1875.5	1.28337e-07	1457.02	56347.1	338083	12.4279	53.8289	0.0413928	-26.8776	45.8912	-26.8375	-45.849	160.136	24740.1	
1876	1.24628e-07	1457.02	56342	338052	12.4293	53.8316	0.0413952	-26.879	45.8935	-26.8388	-45.8513	160.144	24746.9	
1876.5	1.23746e-07	1457.02	56336.8	338021	12.4307	53.8343	0.0413976	-26.8803	45.8958	-26.8402	-45.8535	160.152	24753.7	
1877	1.23722e-07	1457.02	56331.6	337990	12.4321	53.837	0.0414	-26.8817	45.8981	-26.8415	-45.8558	160.16	24760.5	
1877.5	1.2426e-07	1457.02	56326.5	337959	12.4335	53.8397	0.0414023	-26.883	45.9004	-26.8429	-45.8581	160.168	24767.3	
1878	1.22735e-07	1457.02	56321.3	337928	12.4349	53.8424	0.0414047	-26.8844	45.9027	-26.8442	-45.8604	160.176	24774.1	
1878.5	1.18899e-07	1457.02	56316.2	337897	12.4363	53.8451	0.0414071	-26.8857	45.9049	-26.8456	-45.8626	160.184	24780.9	
1879	1.19552e-07	1457.02	56311	337866	12.4377	53.8477	0.0414095	-26.887	45.9072	-26.8469	-45.8649	160.192	24787.7	
1879.5	1.19192e-07	1457.02	56305.9	337835	12.4391	53.8504	0.0414118	-26.8884	45.9095	-26.8482	-45.8672	160.2	24794.5	
1880	1.1771e-07	1457.02	56300.7	337804	12.4405	53.8531	0.0414142	-26.8897	45.9118	-26.8496	-45.8695	160.208	24801.4	
1880.5	1.17057e-07	1457.02	56295.6	337774	12.4419	53.8558	0.0414166	-26.8911	45.9141	-26.8509	-45.8718	160.216	24808.2	
1881	1.14447e-07	1457.02	56290.4	337743	12.4433	53.8585	0.041419	-26.8924	45.9163	-26.8523	-45.874	160.224	24815	
1881.5	1.12306e-07	1457.02	56285.3	337712	12.4446	53.8612	0.0414214	-26.8938	45.9186	-26.8536	-45.8763	160.232	24821.8	
1882	1.08576e-07	1457.02	56280.2	337681	12.446	53.8639	0.0414237	-26.8951	45.9209	-26.855	-45.8786	160.24	24828.6	
1882.5	1.09498e-07	1457.02	56275.1	337650	12.4474	53.8666	0.0414261	-26.8965	45.9232	-26.8563	-45.8809	160.248	24835.4	
1883	1.08573e-07	1457.02	56269.9	337620	12.4488	53.8693	0.0414285	-26.8978	45.9255	-26.8576	-45.8832	160.256	24842.2	
1883.5	1.05665e-07	1457.02	56264.8	337589	12.4502	53.872	0.0414309	-26.8992	45.9278	-26.859	-45.8854	160.264	24849	
1884	1.05502e-07	1457.02	56259.7	337558	12.4516	53.8747	0.0414332	-26.9005	45.93	-26.8603	-45.8877	160.272	24855.8	
1884.5	1.04407e-07	1457.02	56254.6	337527	12.453	53.8774	0.0414356	-26.9018	45.9323	-26.8617	-45.89	160.28	24862.6	
1885	1.01021e-07	1457.02	56249.5	337497	12.4544	53.8801	0.041438	-26.9032	45.9346	-26.863	-45.8923	160.288	24869.4	
1885.5	9.7863e-08	1457.02	56244.4	337466	12.4558	53.8828	0.0414404	-26.9045	45.9369	-26.8644	-45.8946	160.296	24876.2	
1886	9.89159e-08	1457.02	56239.3	337436	12.4572	53.8855	0.0414428	-26.9059	45.9392	-26.8657	-45.8969	160.304	24883	
1886.5	9.91824e-08	1457.02	56234.2	337405	12.4586	53.8882	0.0414451	-26.9072	45.9415	-26.8671	-45.8991	160.312	24889.8	
1887	9.8713e-08	1457.02	56229.1	337374	12.46	53.891	0.0414475	-26.9086	45.9437	-26.8684	-45.9014	160.32	24896.6	
1887.5	9.8533e-08	1457.02	56224	337344	12.4614	53.8937	0.0414499	-26.9099	45.946	-26.8697	-45.9037	160.328	24903.5	
1888	9.86279e-08	1457.02	56218.9	337313	12.4628	53.8964	0.0414523	-26.9113	45.9483	-26.8711	-45.906	160.336	24910.3	
1888.5	9.61152e-08	1457.02	56213.8	337283	12.4642	53.8991	0.0414547	-26.9126	45.9506	-26.8724	-45.9083	160.344	24917.1	
1889	9.15003e-08	1457.02	56208.7	337252	12.4656	53.9018	0.0414571	-26.914	45.9529	-26.8738	-45.9106	160.352	24923.9	
1889.5	9.13166e-08	1457.01	56203.7	337222	12.4669	53.9045	0.0414594	-26.9153	45.9552	-26.8751	-45.9128	160.36	24930.7	
1890	9.0404e-08	1457.01	56198.6	337192	12.4683	53.9072	0.0414618	-26.9167	45.9575	-26.8765	-45.9151	160.368	24937.5	
1890.5	8.90613e-08	1457.01	56193.6	337161	12.4697	53.9099	0.0414642	-26.918	45.9597	-26.8778	-45.9174	160.376	24944.3	
1891	8.94399e-08	1457.01	56188.5	337131	12.4711	53.9126	0.0414666	-26.9194	45.962	-26.8792	-45.9197	160.384	24951.1	
1891.5	8.82102e-08	1457.01	56183.5	337101	12.4725	53.9153	0.041469	-26.9207	45.9643	-26.8805	-45.922	160.392	24957.9	
1892	8.57426e-08	1457.01	56178.4	337070	12.4739	53.918	0.0414713	-26.9221	45.9666	-26.8819	-45.9243	160.4	24964.7	
1892.5	8.19358e-08	1457.01	56173.4	337040	12.4753	53.9207	0.0414737	-26.9234	45.9689	-26.8832	-45.9265	160.408	24971.5	
1893	7.81701e-08	1457.01	56168.3	337010	12.4767	53.9234	0.0414761	-26.9248	45.9712	-26.8846	-45.9288	160.416	24978.3	
1893.5	7.9271e-08	1457.01	56163.3	336980	12.4781	53.9261	0.0414785	-26.9261	45.9735	-26.8859	-45.9311	160.424	24985.1	
1894	7.96145e-08	1457.01	56158.3	336950	12.4795	53.9288	0.0414809	-26.9275	45.9758	-26.8872	-45.9334	160.432	24991.9	
1894.5	7.96379e-08	1457.01	56153.3	336920	12.4808	53.9315	0.0414833	-26.9288	45.978	-26.8886	-45.9357	160.44	24998.7	
1895	7.93987e-08	1457.01	56148.2	336889	12.4822	53.9342	0.0414856	-26.9302	45.9803	-26.8899	-45.938	160.448	25005.6	
1895.5	7.7795e-08	1457.01	56143.2	336859	12.4836	53.9369	0.041488	-26.9315	45.9826	-26.8913	-45.9403	160.456	25012.4	
1896	7.73462e-08	1457.01	56138.2	336829	12.485	53.9396	0.0414904	-26.9329	45.9849	-26.8926	-45.9426	160.464	25019.2	
1896.5	7.62248e-08	1457.01	56133.2	336799	12.4864	53.9423	0.0414928	-26.9342	45.9872	-26.894	-45.9448	160.472	25026	
1897	7.33169e-08	1457.01	56128.2	336769	12.4878	53.9451	0.0414952	-26.9356	45.9895	-26.8953	-45.9471	160.48	25032.8	
1897.5	7.08134e-08	1457.01	56123.2	336739	12.4892	53.9478	0.0414976	-26.9369	45.9918	-26.8967	-45.9494	160.488	25039.6	
1898	6.65242e-08	1457.01	56118.2	336709	12.4905	53.9505	0.0414999	-26.9383	45.9941	-26.898	-45.9517	160.496	25046.4	
1898.5	6.75053e-08	1457.01	56113.2	336679	12.4919	53.9532	0.0415023	-26.9396	45.9964	-26.8994	-45.954	160.504	25053.2	
1899	6.72673e-08	1457.01	56108.2	336649	12.4933	53.9559	0.0415047	-26.941	45.9987	-26.9007	-45.9563	160.512	25060	
1899.5	6.40987e-08	1457.01	56103.2	336619	12.4947	53.9586	0.0415071	-26.9423	46.0009	-26.9021	-45.9586	160.52	25066.8	
1900	6.04701e-08	1457.01	56098.2	336589	12.4961	53.9613	0.0415095	-26.9437	46.0032	-26.9034	-45.9609	160.528	25073.6	
1900.5	6.09578e-08	1457.01	56093.2	336559	12.4975	53.964	0.0415119	-26.945	46.0055	-26.9048	-45.9631	160.536	25080.4	
1901	6.15705e-08	1457.01	56088.3	336530	12.4989	53.9667	0.0415143	-26.9464	46.0078	-26.9061	-45.9654	160.544	25087.2	
1901.5	6.17457e-08	1457.01	56083.3	336500	12.5002	53.9694	0.0415166	-26.9477	46.0101	-26.9075	-45.9677	160.552	25094	
1902	6.03036e-08	1457.01	56078.3	336470	12.5016	53.9721	0.041519	-26.9491	46.0124	-26.9088	-45.97	160.56	25100.9	
1902.5	5.82377e-08	1457.01	56073.3	336440	12.503	53.9749	0.0415214	-26.9504	46.0147	-26.9102	-45.9723	160.568	25107.7	
1903	5.90116e-08	1457.01	56068.3	336410	12.5044	53.9776	0.0415238	-26.9518	46.017	-26.9115	-45.9746	160.576	25114.5	
1903.5	5.90504e-08	1457.01	56063.3	336380	12.5058	53.9803	0.0415262	-26.9531	46.0193	-26.9129	-45.9769	160.584	25121.3	
1904	5.73155e-08	1457.01	56058.4	336350	12.5072	53.983	0.0415286	-26.9545	46.0216	-26.9142	-45.9792	160.592	25128.1	
1904.5	5.38075e-08	1457.01	56053.4	336320	12.5085	53.9857	0.041531	-26.9558	46.0239	-26.9156	-45.9815	160.6	25134.9	
1905	5.06478e-08	1457.01	56048.4	336290	12.5099	53.9884	0.0415334	-26.9572	46.0262	-26.9169	-45.9838	160.608	25141.7	
1905.5	4.82069e-08	1457.01	56043.4	336260	12.5113	53.9911	0.0415357	-26.9585	46.0285	-26.9183	-45.9861	160.616	25148.5	
1906	4.46317e-08	1457.01	56038.4	336231	12.5127	53.9938	0.0415381	-26.9599	46.0308	-26.9196	-45.9883	160.624	25155.3	
1906.5	4.05453e-08	1457.01	56033.4	336201	12.5141	53.9965	0.0415405	-26.9612	46.033	-26.921	-45.9906	160.632	25162.1	
1907	4.1703e-08	1457.01	56028.4	336171	12.5154	53.9993	0.0415429	-26.9626	46.0353	-26.9223	-45.9929	160.641	25168.9	
1907.5	4.22924e-08	1457.01	56023.5	336141	12.5168	54.002	0.0415453	-26.9639	46.0376	-26.9237	-45.9952	160.649	25175.7	
1908	4.2698e-08	1457.01	56018.5	336111	12.5182	54.0047	0.0415477	-26.9653	46.0399	-26.925	-45.9975	160.657	25182.5	
1908.5	4.14343e-08	1457.01	56013.5	336081	12.5196	54.0074	0.0415501	-26.9666	46.0422	-26.9264	-45.9998	160.665	25189.3	
1909	3.88519e-08	1457.01	56008.5	336051	12.521	54.0101	0.0415525	-26.968	46.0445	-26.9277	-46.0021	160.673	25196.1	
1909.5	3.96535e-08	1457.01	56003.5	336021	12.5223	54.0128	0.0415548	-26.9693	46.0468	-26.9291	-46.0044	160.681	25203	
1910	3.97693e-08	1457.01	55998.5	335991	12.5237	54.0155	0.0415572	-26.9707	46.0491	-26.9304	-46.0067	160.689	25209.8	
1910.5	3.78296e-08	1457.01	55993.5	335961	12.5251	54.0183	0.0415596	-26.9721	46.0514	-26.9318	-46.009	160.697	25216.6	
1911	3.49811e-08	1457.01	55988.5	335931	12.5265	54.021	0.041562	-26.9734	46.0537	-26.9331	-46.0113	160.705	25223.4	
1911.5	3.57224e-08	1457.01	55983.5	335901	12.5278	54.0237	0.0415644	-26.9748	46.056	-26.9345	-46.0136	160.713	25230.2	
1912	3.59665e-08	1457.01	55978.5	335871	12.5292	54.0264	0.0415668	-26.9761	46.0583	-26.9358	-46.0159	160.721	25237	
1912.5	3.58018e-08	1457.01	55973.5	335841	12.5306	54.0291	0.0415692	-26.9775	46.0606	-26.9372	-46.0182	160.729	25243.8	
1913	3.41515e-08	1457.01	55968.5	335811	12.532	54.0318	0.0415716	-26.9788	46.0629	-26.9385	-46.0205	160.737	25250.6	
1913.5	3.02998e-08	1457.01	55963.6	335781	12.5333	54.0346	0.041574	-26.9802	46.0652	-26.9399	-46.0228	160.745	25257.4	
1914	2.49236e-08	1457.01	55958.6	335751	12.5347	54.0373	0.0415764	-26.9815	46.0675	-26.9412	-46.025	160.753	25264.2	
1914.5	2.45646e-08	1457.01	55953.6	335721	12.5361	54.04	0.0415787	-26.9829	46.0698	-26.9426	-46.0273	160.761	25271	
1915	2.50894e-08	1457.01	55948.6	335691	12.5375	54.0427	0.0415811	-26.9842	46.0721	-26.9439	-46.0296	160.769	25277.8	
1915.5	2.52079e-08	1457.01	55943.6	335661	12.5388	54.0454	0.0415835	-26.9856	46.0744	-26.9453	-46.0319	160.777	25284.6	
1916	2.52084e-08	1457.01	55938.6	335631	12.5402	54.0481	0.0415859	-26.987	46.0767	-26.9467	-46.0342	160.785	25291.4	
1916.5	2.39361e-08	1457.01	55933.6	335602	12.5416	54.0509	0.0415883	-26.9883	46.079	-26.948	-46.0365	160.793	25298.3	
1917	2.11219e-08	1457.01	55928.6	335572	12.543	54.0536	0.0415907	-26.9897	46.0813	-26.9494	-46.0388	160.801	25305.1	
1917.5	1.7989e-08	1457.01	55923.6	335542	12.5443	54.0563	0.0415931	-26.991	46.0836	-26.9507	-46.0411	160.809	25311.9	
1918	1.7459e-08	1457.01	55918.6	335512	12.5457	54.059	0.0415955	-26.9924	46.0859	-26.9521	-46.0434	160.818	25318.7	
1918.5	1.40723e-08	1457.01	55913.6	335482	12.5471	54.0617	0.0415979	-26.9937	46.0882	-26.9534	-46.0457	160.826	25325.5	
1919	1.2239e-08	1457.01	55908.6	335452	12.5485	54.0645	0.0416003	-26.9951	46.0905	-26.9548	-46.048	160.834	25332.3	
1919.5	1.12398e-08	1457.01	55903.6	335422	12.5498	54.0672	0.0416027	-26.9964	46.0928	-26.9561	-46.0503	160.842	25339.1	
1920	1.05746e-08	1457.01	55898.7	335392	12.5512	54.0699	0.0416051	-26.9978	46.0951	-26.9575	-46.0526	160.85	25345.9	
1920.5	1.11115e-08	1457.01	55893.7	335362	12.5526	54.0726	0.0416074	-26.9992	46.0974	-26.9588	-46.0549	160.858	25352.7	
1921	1.13712e-08	1457.01	55888.7	335332	12.5539	54.0753	0.0416098	-27.0005	46.0997	-26.9602	-46.0572	160.866	25359.5	
1921.5	1.00309e-08	1457.01	55883.7	335302	12.5553	54.0781	0.0416122	-27.0019	46.102	-26.9615	-46.0595	160.874	25366.3	
1922	5.70167e-09	1457.01	55878.7	335272	12.5567	54.0808	0.0416146	-27.0032	46.1043	-26.9629	-46.0618	160.882	25373.1	
1922.5	1.72118e-09	1457.01	55873.8	335243	12.5581	54.0835	0.041617	-27.0046	46.1066	-26.9643	-46.0641	160.89	25379.9	
1923	4.09792e-09	1457.01	55868.8	335213	12.5594	54.0862	0.0416194	-27.0059	46.1089	-26.9656	-46.0664	160.898	25386.7	
1923.5	9.06718e-09	1457.01	55863.8	335183	12.5608	54.0889	0.0416218	-27.0073	46.1112	-26.967	-46.0687	160.906	25393.6	
1924	1.20813e-08	1457.01	55858.8	335153	12.5622	54.0917	0.0416242	-27.0087	46.1135	-26.9683	-46.071	160.914	25400.4	
1924.5	1.09616e-08	1457.01	55853.9	335123	12.5635	54.0944	0.0416266	-27.01	46.1158	-26.9697	-46.0733	160.922	25407.2	
1925	1.03468e-08	1457.01	55848.9	335093	12.5649	54.0971	0.041629	-27.0114	46.1181	-26.971	-46.0756	160.93	25414	
1925.5	9.81096e-09	1457.01	55843.9	335064	12.5663	54.0998	0.0416314	-27.0127	46.1204	-26.9724	-46.0779	160.938	25420.8	
1926	9.32379e-09	1457.01	55839	335034	12.5676	54.1026	0.0416338	-27.0141	46.1227	-26.9737	-46.0802	160.947	25427.6	
1926.5	9.00238e-09	1457.01	55834	335004	12.569	54.1053	0.0416362	-27.0154	46.125	-26.9751	-46.0825	160.955	25434.4	
1927	9.16665e-09	1457.01	55829	334974	12.5704	54.108	0.0416386	-27.0168	46.1273	-26.9765	-46.0848	160.963	25441.2	
1927.5	1.03127e-08	1457.01	55824.1	334945	12.5717	54.1107	0.0416409	-27.0182	46.1296	-26.9778	-46.0871	160.971	25448	
1928	1.31186e-08	1457.01	55819.1	334915	12.5731	54.1134	0.0416433	-27.0195	46.1319	-26.9792	-46.0894	160.979	25454.8	
1928.5	1.64345e-08	1457.01	55814.2	334885	12.5745	54.1162	0.0416457	-27.0209	46.1342	-26.9805	-46.0917	160.987	25461.6	
1929	1.76466e-08	1457.01	55809.2	334855	12.5758	54.1189	0.0416481	-27.0222	46.1365	-26.9819	-46.094	160.995	25468.4	
1929.5	1.79599e-08	1457.01	55804.3	334826	12.5772	54.1216	0.0416505	-27.0236	46.1388	-26.9832	-46.0963	161.003	25475.2	
1930	2.02917e-08	1457.01	55799.4	334796	12.5786	54.1243	0.0416529	-27.0249	46.1411	-26.9846	-46.0986	161.011	25482	
1930.5	2.28352e-08	1457.01	55794.4	334767	12.5799	54.1271	0.0416553	-27.0263	46.1435	-26.986	-46.1009	161.019	25488.8	
1931	2.64763e-08	1457.01	55789.5	334737	12.5813	54.1298	0.0416577	-27.0277	46.1458	-26.9873	-46.1032	161.027	25495.7	
1931.5	2.71747e-08	1457.01	55784.6	334707	12.5827	54.1325	0.0416601	-27.029	46.1481	-26.9887	-46.1055	161.035	25502.5	
1932	2.65412e-08	1457.01	55779.6	334678	12.584	54.1353	0.0416625	-27.0304	46.1504	-26.99	-46.1078	161.043	25509.3	
1932.5	2.76267e-08	1457.01	55774.7	334648	12.5854	54.138	0.0416649	-27.0317	46.1527	-26.9914	-46.1102	161.051	25516.1	
1933	2.98893e-08	1457.01	55769.8	334619	12.5868	54.1407	0.0416673	-27.0331	46.155	-26.9927	-46.1125	161.06	25522.9	
1933.5	3.08259e-08	1457.01	55764.9	334589	12.5881	54.1434	0.0416697	-27.0345	46.1573	-26.9941	-46.1148	161.068	25529.7	
1934	3.44623e-08	1457.01	55760	334560	12.5895	54.1462	0.0416721	-27.0358	46.1596	-26.9955	-46.1171	161.076	25536.5	
1934.5	3.60294e-08	1457.01	55755.1	334531	12.5908	54.1489	0.0416745	-27.0372	46.1619	-26.9968	-46.1194	161.084	25543.3	
1935	3.75238e-08	1457.01	55750.2	334501	12.5922	54.1516	0.0416769	-27.0385	46.1642	-26.9982	-46.1217	161.092	25550.1	
1935.5	3.73429e-08	1457.01	55745.3	334472	12.5936	54.1543	0.0416793	-27.0399	46.1665	-26.9995	-46.124	161.1	25556.9	
1936	3.74056e-08	1457.01	55740.5	334443	12.5949	54.1571	0.0416817	-27.0413	46.1688	-27.0009	-46.1263	161.108	25563.7	
1936.5	3.92668e-08	1457.01	55735.6	334414	12.5963	54.1598	0.0416841	-27.0426	46.1711	-27.0022	-46.1286	161.116	25570.5	
1937	4.12933e-08	1457.01	55730.8	334385	12.5976	54.1625	0.0416865	-27.044	46.1734	-27.0036	-46.1309	161.124	25577.3	
1937.5	4.2227e-08	1457.01	55725.9	334355	12.599	54.1653	0.0416888	-27.0453	46.1758	-27.005	-46.1332	161.132	25584.1	
1938	4.41166e-08	1457.01	55721.1	334326	12.6004	54.168	0.0416912	-27.0467	46.1781	-27.0063	-46.1355	161.14	25591	
1938.5	4.61467e-08	1457.01	55716.2	334297	12.6017	54.1707	0.0416936	-27.0481	46.1804	-27.0077	-46.1378	161.148	25597.8	
1939	4.69844e-08	1457.01	55711.4	334268	12.6031	54.1734	0.041696	-27.0494	46.1827	-27.009	-46.1401	161.157	25604.6	
1939.5	4.86878e-08	1457.01	55706.6	334239	12.6044	54.1762	0.0416984	-27.0508	46.185	-27.0104	-46.1424	161.165	25611.4	
1940	5.45889e-08	1457.01	55701.8	334211	12.6058	54.1789	0.0417008	-27.0522	46.1873	-27.0118	-46.1447	161.173	25618.2	
1940.5	5.69359e-08	1457.01	55697	334182	12.6072	54.1816	0.0417032	-27.0535	46.1896	-27.0131	-46.1471	161.181	25625	
1941	5.62695e-08	1457.01	55692.2	334153	12.6085	54.1844	0.0417056	-27.0549	46.1919	-27.0145	-46.1494	161.189	25631.8	
1941.5	5.85306e-08	1457.01	55687.4	334124	12.6099	54.1871	0.041708	-27.0562	46.1942	-27.0158	-46.1517	161.197	25638.6	
1942	6.34058e-08	1457.01	55682.6	334096	12.6112	54.1898	0.0417104	-27.0576	46.1965	-27.0172	-46.154	161.205	25645.4	
1942.5	6.48435e-08	1457.01	55677.9	334067	12.6126	54.1926	0.0417128	-27.059	46.1989	-27.0186	-46.1563	161.213	25652.2	
1943	6.60791e-08	1457.01	55673.1	334039	12.614	54.1953	0.0417152	-27.0603	46.2012	-27.0199	-46.1586	161.221	25659	
1943.5	6.91905e-08	1457.01	55668.4	334010	12.6153	54.198	0.0417176	-27.0617	46.2035	-27.0213	-46.1609	161.229	25665.8	
1944	7.15592e-08	1457.01	55663.7	333982	12.6167	54.2008	0.04172	-27.0631	46.2058	-27.0226	-46.1632	161.238	25672.6	
1944.5	7.49699e-08	1457.01	55659	333954	12.618	54.2035	0.0417224	-27.0644	46.2081	-27.024	-46.1655	161.246	25679.4	
1945	7.65559e-08	1457.01	55654.3	333926	12.6194	54.2062	0.0417248	-27.0658	46.2104	-27.0254	-46.1678	161.254	25686.2	
1945.5	7.73417e-08	1457.01	55649.6	333898	12.6207	54.209	0.0417272	-27.0671	46.2127	-27.0267	-46.1701	161.262	25693.1	
1946	7.85128e-08	1457.01	55644.9	333870	12.6221	54.2117	0.0417296	-27.0685	46.215	-27.0281	-46.1725	161.27	25699.9	
1946.5	8.0303e-08	1457.01	55640.3	333842	12.6234	54.2144	0.041732	-27.0699	46.2174	-27.0294	-46.1748	161.278	25706.7	
1947	8.03798e-08	1457.01	55635.6	333814	12.6248	54.2172	0.0417344	-27.0712	46.2197	-27.0308	-46.1771	161.286	25713.5	
1947.5	8.0679e-08	1457.01	55631	333786	12.6262	54.2199	0.0417368	-27.0726	46.222	-27.0322	-46.1794	161.294	25720.3	
1948	8.30312e-08	1457.01	55626.4	333758	12.6275	54.2226	0.0417392	-27.074	46.2243	-27.0335	-46.1817	161.302	25727.1	
1948.5	8.47051e-08	1457.01	55621.7	333730	12.6289	54.2254	0.0417416	-27.0753	46.2266	-27.0349	-46.184	161.31	25733.9	
1949	8.53378e-08	1457.01	55617.1	333703	12.6302	54.2281	0.041744	-27.0767	46.2289	-27.0363	-46.1863	161.319	25740.7	
1949.5	8.59453e-08	1457.01	55612.5	333675	12.6316	54.2308	0.0417464	-27.078	46.2312	-27.0376	-46.1886	161.327	25747.5	
1950	8.71538e-08	1457.01	55607.9	333647	12.6329	54.2336	0.0417488	-27.0794	46.2336	-27.039	-46.191	161.335	25754.3	
1950.5	8.95954e-08	1457.01	55603.2	333619	12.6343	54.2363	0.0417512	-27.0808	46.2359	-27.0403	-46.1933	161.343	25761.1	
1951	9.17586e-08	1457.01	55598.6	333592	12.6356	54.239	0.0417536	-27.0821	46.2382	-27.0417	-46.1956	161.351	25767.9	
1951.5	9.44274e-08	1457.01	55594	333564	12.637	54.2418	0.041756	-27.0835	46.2405	-27.0431	-46.1979	161.359	25774.7	
1952	9.66973e-08	1457.01	55589.4	333536	12.6383	54.2445	0.0417584	-27.0849	46.2428	-27.0444	-46.2002	161.367	25781.5	
1952.5	9.92224e-08	1457.01	55584.7	333508	12.6397	54.2473	0.0417608	-27.0862	46.2451	-27.0458	-46.2025	161.375	25788.4	
1953	9.92032e-08	1457.01	55580.1	333481	12.641	54.25	0.0417632	-27.0876	46.2475	-27.0472	-46.2048	161.383	25795.2	
1953.5	9.89569e-08	1457.01	55575.4	333453	12.6424	54.2527	0.0417656	-27.089	46.2498	-27.0485	-46.2071	161.392	25802	
1954	9.89327e-08	1457.01	55570.8	333425	12.6437	54.2555	0.041768	-27.0903	46.2521	-27.0499	-46.2095	161.4	25808.8	
1954.5	9.97058e-08	1457.02	55566.1	333397	12.6451	54.2582	0.0417704	-27.0917	46.2544	-27.0512	-46.2118	161.408	25815.6	
1955	1.01847e-07	1457.02	55561.5	333369	12.6464	54.2609	0.0417727	-27.0931	46.2567	-27.0526	-46.2141	161.416	25822.4	
